t,V
0.0447,0.008
0.0448,0.012
0.0449,0.012
0.045,0.008
0.0451,0.012
0.0452,0.012
0.0453,0.008
0.0454,0.008
0.0455,0.012
0.0456,0.012
0.0457,0.012
0.0458,0.012
0.0459,0.012
0.046,0.012
0.0461,0.012
0.0462,0.012
0.0463,0.012
0.0464,0.012
0.0465,0.012
0.0466,0.012
0.0467,0.012
0.0468,0.012
0.0469,0.016
0.047,0.012
0.0471,0.012
0.0472,0.012
0.0473,0.016
0.0474,0.012
0.0475,0.012
0.0476,0.008
0.0477,0.008
0.0478,0.012
0.0479,0.016
0.048,0.012
0.0481,0.008
0.0482,0.012
0.0483,0.012
0.0484,0.008
0.0485,0.008
0.0486,0.012
0.0487,0.012
0.0488,0.012
0.0489,0.012
0.049,0.012
0.0491,0.012
0.0492,0.012
0.0493,0.012
0.0494,0.012
0.0495,0.012
0.0496,0.012
0.0497,0.012
0.0498,0.012
0.0499,0.012
0.05,0.012
0.0501,0.012
0.0502,0.008
0.0503,0.008
